fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
13,25,-1429.61,-14.3,34,26.47,0.39,19.15,1935.79,-8.11,28.2,1,140,9,25,895.48,2325.09,1898
15,23,-1431.29,-14.31,34,26.47,0.38,19.17,1937.4,-8.14,28.4,1,140,9,25,893.99,2325.28,1898
7,26,-1433.8,-14.34,45,24.44,0.42,19.64,1995.37,-9.24,21.3,1,140,11,34,1017.84,2451.64,1864
12,26,-1439.69,-14.4,35,28.57,0.41,19.39,1963.69,-7.61,27.3,1,140,10,25,1001.54,2441.23,1864
13,24,-1444.43,-14.44,34,29.41,0.41,19.47,1972.25,-7.8,28.2,1,140,10,24,986.36,2430.79,1864
8,25,-1446.39,-14.46,44,25.0,0.39,19.75,2007.38,-9.87,21.9,1,140,11,33,942.87,2389.27,1864
5,29,-1448.94,-14.49,52,21.15,0.43,19.65,1993.13,-8.91,18.3,1,140,11,41,1078.19,2527.13,1865
9,29,-1461.73,-14.62,39,25.64,0.41,19.93,2025.78,-7.34,24.4,1,140,10,29,1023.24,2484.96,1864
11,35,-1462.22,-14.62,34,29.41,0.39,19.33,1950.95,-8.06,27.8,1,140,10,24,918.42,2380.64,1949
10,20,-1462.75,-14.63,44,27.27,0.39,19.35,1961.13,-5.79,21.9,1,77,12,32,953.18,2415.93,1864
10,30,-1465.25,-14.65,37,24.32,0.38,19.49,1969.77,-7.84,25.8,1,140,9,28,899.15,2364.4,1898
11,28,-1468.86,-14.69,35,25.71,0.38,19.52,1973.22,-8.08,27.3,1,140,9,26,899.81,2368.67,1898
11,30,-1470.69,-14.71,36,25.0,0.38,19.53,1973.17,-8.14,26.6,2,140,9,27,893.93,2364.63,1898
14,25,-1471.65,-14.72,35,25.71,0.38,19.54,1974.09,-8.2,27.5,1,140,9,26,888.94,2360.6,1898
5,33,-1473.99,-14.74,50,22.0,0.41,19.85,2013.05,-9.1,18.9,1,140,11,39,1005.17,2479.16,1869
8,27,-1475.54,-14.76,45,24.44,0.39,20.05,2038.5,-9.84,21.2,1,140,11,34,955.98,2431.52,1864
15,24,-1483.88,-14.84,35,25.71,0.38,19.65,1985.75,-8.11,27.4,1,140,9,26,913.38,2397.26,1898
9,23,-1486.07,-14.86,44,25.0,0.38,19.91,2018.33,-10.25,21.8,1,140,11,33,911.6,2397.67,1864
7,27,-1488.69,-14.89,44,22.73,0.38,20.15,2047.71,-10.09,21.8,1,140,10,34,923.05,2411.74,1864
11,34,-1494.77,-14.95,35,28.57,0.38,19.62,1979.45,-8.06,27.0,1,140,10,25,920.9,2415.68,1950
12,27,-1501.28,-15.01,35,25.71,0.37,19.83,2004.12,-8.35,27.4,1,140,9,26,892.14,2393.42,1898
13,20,-1502.25,-15.02,38,26.32,0.41,20.09,2036.58,-7.81,25.3,1,140,10,28,1036.11,2538.36,1864
7,28,-1503.78,-15.04,45,24.44,0.39,20.32,2065.42,-9.92,21.3,1,140,11,34,945.66,2449.44,1864
