fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
6,22,-2094.06,-20.94,61,24.59,0.7,27.16,2948.57,-2.08,17.3,1,74,15,46,4841.66,6935.73,1646
8,20,-2105.94,-21.06,57,28.07,0.7,27.12,2938.15,-2.12,18.7,1,73,16,41,4927.78,7033.72,1316
15,23,-2106.58,-21.07,37,24.32,0.7,32.28,3762.03,-1.92,29.1,1,143,9,28,4984.69,7091.27,743
11,30,-2141.86,-21.42,39,23.08,0.71,35.85,4391.26,-1.93,26.9,1,143,9,30,5247.02,7388.88,749
15,25,-2147.18,-21.47,36,25.0,0.7,35.72,4364.57,-2.11,29.8,1,143,9,27,4961.11,7108.29,1304
12,29,-2152.66,-21.53,39,23.08,0.71,35.85,4385.4,-1.98,27.0,1,143,9,30,5177.57,7330.24,749
5,23,-2179.05,-21.79,63,23.81,0.69,29.95,3344.15,-2.15,16.8,1,74,15,48,4951.81,7130.86,1704
14,25,-2189.51,-21.9,36,25.0,0.69,32.15,3700.89,-2.09,29.9,1,142,9,27,4844.8,7034.31,743
14,24,-2196.72,-21.97,38,23.68,0.69,32.63,3780.08,-2.01,28.2,1,143,9,29,4936.75,7133.47,743
12,28,-2203.52,-22.04,40,22.5,0.71,36.38,4457.77,-1.96,26.2,1,142,9,31,5315.01,7518.53,1304
6,21,-2204.85,-22.05,63,23.81,0.69,28.97,3180.0,-2.19,16.9,1,73,15,48,4903.42,7108.27,1646
7,21,-2260.07,-22.6,61,24.59,0.68,28.29,3053.74,-2.25,17.5,1,73,15,46,4806.77,7066.84,1646
5,24,-2277.72,-22.78,62,24.19,0.68,30.58,3402.48,-2.28,17.0,1,74,15,47,4876.94,7154.65,1704
5,25,-2331.46,-23.31,60,23.33,0.69,33.21,3812.26,-2.25,17.4,1,81,14,46,5140.45,7471.91,1646
7,20,-2397.92,-23.98,61,24.59,0.67,29.03,3109.03,-2.41,17.5,1,73,15,46,4805.71,7203.63,1646
13,27,-2456.0,-24.56,40,22.5,0.67,37.26,4479.43,-2.31,26.3,1,143,9,31,5054.01,7510.01,1304
