fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
8,24,5128.79,51.29,170,32.35,1.47,12.41,1379.06,1.61,26.9,1,143,55,115,15927.59,10798.8,2403
7,21,5108.96,51.09,195,33.33,1.42,10.63,1182.29,1.5,23.2,1,133,65,130,17151.29,12042.33,2173
5,29,5104.88,51.05,180,31.67,1.45,11.05,1222.14,1.49,25.4,1,149,57,123,16506.57,11401.69,2176
5,34,5057.43,50.57,174,31.03,1.45,11.0,1316.4,1.55,26.4,1,165,54,120,16176.11,11118.68,2508
8,26,5053.56,50.54,164,32.93,1.47,12.43,1401.26,1.61,27.9,1,164,54,110,15716.42,10662.86,2711
9,24,5045.64,50.46,164,32.93,1.47,12.36,1388.45,1.58,27.9,1,150,54,110,15707.03,10661.39,2711
8,25,5029.88,50.3,166,31.93,1.47,12.09,1349.92,1.57,27.5,1,151,53,113,15650.43,10620.56,2711
7,25,4986.74,49.87,174,32.76,1.46,11.82,1311.07,1.55,26.2,1,143,57,117,15926.69,10939.95,2403
6,29,4984.35,49.84,169,31.36,1.47,12.54,1406.04,1.58,27.1,1,165,53,116,15677.23,10692.88,2403
9,21,4957.78,49.58,176,32.95,1.45,11.17,1252.34,1.58,25.8,1,133,58,118,16084.23,11126.45,2403
9,20,4946.43,49.46,176,33.52,1.43,11.49,1277.74,1.54,25.7,1,132,59,117,16512.3,11565.87,2402
11,35,4944.4,49.44,119,33.61,1.55,11.68,1330.56,1.92,38.6,1,164,40,79,13999.36,9054.97,2178
5,33,4876.0,48.76,178,31.46,1.44,11.59,1294.96,1.49,25.8,1,165,56,122,15900.89,11024.89,2508
8,22,4795.02,47.95,176,33.52,1.42,10.8,1186.96,1.52,25.8,1,132,59,117,16256.8,11461.78,2175
7,27,4741.15,47.41,166,31.93,1.45,12.11,1365.47,1.53,27.6,1,165,53,113,15322.99,10581.84,2711
6,21,4696.75,46.97,207,33.33,1.39,9.66,1058.69,1.51,21.7,1,133,69,138,16799.47,12102.72,2710
8,20,4659.24,46.59,191,34.55,1.39,10.99,1220.66,1.41,23.6,1,132,66,125,16469.46,11810.22,2401
5,32,4632.86,46.33,178,30.9,1.43,11.36,1296.2,1.43,25.8,1,165,55,123,15400.11,10767.25,2508
5,31,4606.27,46.06,178,31.46,1.42,11.66,1276.71,1.42,25.7,1,165,56,122,15650.41,11044.14,2494
7,26,4523.79,45.24,174,30.46,1.42,12.15,1353.19,1.4,26.3,1,149,53,121,15385.24,10861.45,2711
7,20,4522.82,45.23,202,33.17,1.38,11.65,1288.5,1.48,22.3,1,133,67,135,16541.54,12018.72,2401
5,30,4510.08,45.1,180,31.67,1.4,12.15,1338.26,1.37,25.4,1,149,57,123,15791.62,11281.54,2494
6,20,4261.11,42.61,220,34.09,1.36,9.64,1039.8,1.38,20.4,1,119,75,145,16263.05,12001.94,2227
5,21,4145.82,41.46,232,33.19,1.33,11.24,1253.92,1.31,19.4,1,119,77,155,16547.17,12401.35,2820
5,23,3952.38,39.52,216,32.87,1.32,10.8,1185.94,1.29,20.9,1,133,71,145,16348.66,12396.28,2710
5,20,3826.89,38.27,238,32.35,1.3,11.52,1277.16,1.21,18.9,1,120,77,161,16662.68,12835.78,2820
5,22,3691.13,36.91,224,32.14,1.3,10.59,1168.58,1.21,20.2,1,119,72,152,16098.63,12407.5,2820
